"id","loss"
464,4168.453125
466,2471.33740234375
467,1829.52136230469
470,1280.73718261719
475,1616.94201660156
482,2940.1630859375
490,3588.54638671875
496,2499.01245117188
497,5566.0107421875
508,3216.658203125
510,2014.22119140625
512,2310.11572265625
513,3757.72827148438
523,1985.89208984375
531,6164.65771484375
532,2512.30126953125
533,1866.05358886719
537,1406.92834472656
544,4871.89599609375
547,4160.92919921875
556,8639.544921875
565,1679.54736328125
566,1433.48803710938
571,1451.74694824219
573,1987.5888671875
574,994.935180664062
581,2928.072265625
585,2296.634765625
589,2316.86254882812
597,1785.86071777344
601,5699.11474609375
602,2037.42041015625
613,1676.10144042969
616,2158.2373046875
619,2315.04296875
622,2427.6044921875
623,2257.26879882812
629,1806.50854492188
634,1684.09094238281
638,1068.70922851562
642,1130.69641113281
643,2255.89819335938
645,1139.35314941406
648,7081.38427734375
652,1346.92248535156
664,1179.53564453125
666,2673.98022460938
672,1010.17431640625
676,2489.16064453125
678,4155.75537109375
682,2133.74145507812
686,2824.86352539062
688,2118.3056640625
689,1335.61071777344
690,2002.88012695312
692,11800.1845703125
695,2266.1630859375
697,4780.328125
698,2321.27880859375
706,3086.44970703125
708,1833.13439941406
712,3313.287109375
715,3985.92309570312
717,1357.32238769531
725,3630.88354492188
729,1221.02941894531
737,1485.7119140625
739,7799.6181640625
747,3555.76513671875
753,2792.50732421875
758,2673.759765625
759,2733.75927734375
763,1665.21118164062
773,5200.302734375
774,2493.24755859375
776,1959.25244140625
788,4046.15893554688
790,4435.0986328125
794,1133.75952148438
801,3321.33471679688
802,2052.24145507812
805,1572.62512207031
809,5594.5390625
812,2210.822265625
825,3115.51220703125
828,2555.61450195312
830,1768.26171875
833,1048.14318847656
850,7076.29443359375
852,6118.19287109375
862,1663.650390625
863,1406.91687011719
864,2021.13671875
865,5458.44873046875
868,6875.8427734375
872,1427.47998046875
879,4087.6767578125
880,1633.13330078125
883,1856.18041992188
886,1403.30358886719
923,1807.77087402344
924,1573.65808105469
932,1392.427734375
945,6183.935546875
947,6901.02685546875
948,2073.56958007812
955,5195.3544921875
963,5113.7529296875
979,2031.8583984375
989,1813.35778808594
994,3072.0146484375
995,2034.84985351562
998,1921.72668457031
1000,3571.77172851562
1018,2138.46118164062
1019,2466.10131835938
1028,1489.99877929688
1034,1688.98522949219
1038,1859.00903320312
1040,1450.21984863281
1042,1908.09655761719
1057,7786.1416015625
1058,2449.7548828125
1063,1129.62622070312
1066,4146.7890625
1071,4789.68115234375
1073,4254.57080078125
1074,3096.2109375
1077,3241.57275390625
1080,9849.0478515625
1088,1090.04516601562
1096,979.280151367188
1097,11725.1787109375
1105,6540.458984375
1115,2018.29187011719
1116,3260.09765625
1122,2356.041015625
1130,5046.49755859375
1133,1382.91174316406
1137,1919.91296386719
1140,2099.67016601562
1143,10648.1923828125
1149,5938.73583984375
1150,1057.32360839844
1153,1040.55432128906
1157,1858.63562011719
1180,627.823059082031
1183,1294.5009765625
1188,1864.43408203125
1193,1259.97241210938
1200,864.271179199219
1209,5876.78662109375
1214,1814.61596679688
1219,2555.68725585938
1223,6994.00341796875
1227,867.626953125
1228,1789.05493164062
1229,5058.67333984375
1233,1051.67431640625
1238,5507.07470703125
1239,1997.79577636719
1241,3476.99633789062
1243,1880.6025390625
1244,958.238159179688
1245,3863.98193359375
1277,5059.54150390625
1279,4003.4931640625
1292,11012.6669921875
1293,2272.73608398438
1299,9539.044921875
1304,3712.60668945312
1313,5061.146484375
1328,3355.91772460938
1330,1350.87756347656
1334,1756.8369140625
1335,1363.70080566406
1336,5848.23486328125
1341,1178.81164550781
1344,1031.98803710938
1351,962.620178222656
1352,2979.81274414062
1354,1694.23413085938
1368,4431.09619140625
1373,1745.01245117188
1375,766.371337890625
1381,1834.58764648438
1384,5448.6748046875
1385,4954.4375
1388,5777.7705078125
1401,5403.89501953125
1402,2742.662109375
1404,1737.72375488281
1406,1680.50451660156
1409,1158.30700683594
1422,1867.40087890625
1429,3219.19018554688
1433,6709.8037109375
1438,1162.72680664062
1444,1306.59155273438
1446,1419.47094726562
1450,1292.90075683594
1451,843.299377441406
1454,2216.353515625
1458,2460.46728515625
1461,4948.19189453125
1464,4874.142578125
1465,1185.03918457031
1478,2502.71923828125
1479,1770.32019042969
1480,3082.97485351562
1484,2490.46948242188
1486,871.590454101562
1488,1016.38781738281
1489,3678.78442382812
1491,1411.24328613281
1507,2702.89331054688
1515,2267.37719726562
1519,2634.77270507812
1528,2638.9453125
1529,1082.33471679688
1530,3108.03784179688
1532,1471.47021484375
1541,1619.05810546875
1542,3166.10400390625
1547,1768.34069824219
1549,1483.794921875
1553,2556.26831054688
1554,3694.203125
1555,1595.30456542969
1559,2419.34716796875
1565,1735.98254394531
1568,1185.14074707031
1576,4533.84130859375
1579,1036.62451171875
1592,1132.56127929688
1596,3119.55419921875
1605,1074.3603515625
1607,1662.74377441406
1612,2388.93774414062
1617,3682.81103515625
1619,2727.39111328125
1620,8622.3203125
1624,3451.52661132812
1627,1240.72766113281
1633,1957.2822265625
1636,1699.0185546875
1639,1547.18530273438
1640,4730.3212890625
1644,1236.80249023438
1646,1470.88305664062
1647,3087.56909179688
1654,1741.24243164062
1655,3728.4970703125
1664,6802.69189453125
1665,2217.76171875
1667,5695.67919921875
1669,1167.08898925781
1678,2243.97680664062
1682,3012.18139648438
1689,1108.01049804688
1690,2876.71484375
1693,5602.02392578125
1695,1066.44702148438
1705,2861.625
1706,2355.30541992188
1708,2085.55200195312
1716,2291.00708007812
1720,7783.64599609375
1722,1947.91479492188
1749,4749.38623046875
1750,1639.77856445312
1751,6182.77734375
1760,2895.54614257812
1763,4754.34130859375
1770,1664.32971191406
1777,1741.20532226562
1785,4914.02294921875
1791,1260.62133789062
1794,4732.24755859375
1800,1448.80261230469
1816,2146.68627929688
1817,1367.25366210938
1821,3356.93212890625
1836,1800.38330078125
1838,1833.19262695312
1851,2849.89501953125
1852,3179.78369140625
1854,2420.6904296875
1856,872.72216796875
1865,882.769958496094
1872,1328.630859375
1878,857.649353027344
1880,1164.1328125
1881,1784.2275390625
1882,1903.56750488281
1886,970.164611816406
1892,1757.36364746094
1894,2706.40087890625
1898,2698.28955078125
1899,3192.48022460938
1902,1400.67456054688
1903,5648.44873046875
1906,1484.43359375
1910,2544.79907226562
1911,2273.310546875
1914,3198.8310546875
1929,3183.8583984375
1932,1769.22900390625
1952,1209.49938964844
1959,1457.24267578125
1960,2110.7822265625
1976,5081.69189453125
1980,2921.86572265625
1981,2578.17553710938
1987,2574.72729492188
1994,2157.26196289062
2000,1494.53405761719
2008,2621.111328125
2011,3267.72583007812
2012,5272.59521484375
2019,1827.080078125
2022,4254.7353515625
2024,7811.27001953125
2028,1127.15661621094
2030,4112.458984375
2031,7096.41650390625
2047,2062.72534179688
2049,863.62548828125
2050,1587.91796875
2051,5785.12353515625
2056,1678.62622070312
2057,1246.05773925781
2059,3285.26513671875
2069,4025.51489257812
2085,1971.61169433594
2089,1306.74938964844
2090,1947.42980957031
2101,3540.96801757812
2114,2812.07006835938
2115,1517.76623535156
2118,1638.32543945312
2119,2227.29931640625
2125,1674.24584960938
2128,5256.44775390625
2129,1432.33215332031
2132,1960.43469238281
2133,2472.69775390625
2135,873.895324707031
2136,1974.6416015625
2143,1369.923828125
2144,1253.30090332031
2145,4144.150390625
2152,3005.19750976562
2160,3382.17236328125
2166,1891.34912109375
2169,1220.25695800781
2170,2334.755859375
2172,1901.28405761719
2181,2514.60546875
2183,2084.24853515625
2185,4081.8017578125
2188,2543.60522460938
2189,2183.18774414062
2194,4370.51513671875
2202,1655.91064453125
2208,2855.89038085938
2227,2302.82958984375
2230,6658.54052734375
2235,2917.255859375
2236,1632.17822265625
2244,7107.95263671875
2248,1494.43933105469
2252,1754.28369140625
2254,1626.66625976562
2260,5547.947265625
2263,2035.63671875
2274,1640.81701660156
2277,1158.16845703125
2279,7085.41357421875
2280,12182.6943359375
2283,3628.09375
2284,723.93994140625
2288,4597.130859375
2292,2278.34155273438
2295,5187.005859375
2296,1344.04223632812
2299,2518.58056640625
2315,5054.982421875
2318,1876.93676757812
2329,10682.6357421875
2337,2037.14135742188
2340,1417.42956542969
2342,2823.38159179688
2347,3626.89672851562
2349,4488.33056640625
2354,1770.92724609375
2361,3114.64306640625
2370,1823.16613769531
2378,3773.197265625
2382,4967.021484375
2387,1394.14025878906
2389,2304.32250976562
2394,1518.26147460938
2396,2085.51635742188
2400,2928.0625
2407,3412.31982421875
2414,1199.24353027344
2415,1976.96154785156
2421,2822.07104492188
2427,1512.55895996094
2428,2582.84985351562
2430,3265.18774414062
2435,2636.23583984375
2445,8535.015625
2446,1740.50170898438
2447,1720.1904296875
2449,2505.69262695312
2451,2123.53295898438
2458,11565.2099609375
2462,10127.9306640625
2463,4952.1767578125
2467,2790.16967773438
2471,6176.376953125
2475,3169.13525390625
2478,2475.47094726562
2483,5216.9775390625
2485,1185.80297851562
2487,1320.23620605469
2494,764.057861328125
2497,2199.23681640625
2499,1967.80334472656
2503,1507.13195800781
2513,2403.74145507812
2515,2439.130859375
2522,1988.62158203125
2523,1806.53588867188
2528,3386.27490234375
2532,5997.94091796875
2536,1221.30224609375
2538,1950.16613769531
2539,1141.41052246094
2540,3824.66186523438
2545,5153.91845703125
2548,1131.94152832031
2549,1154.61364746094
2553,2797.44458007812
2563,1928.34448242188
2566,2502.98559570312
2574,1772.89636230469
2575,2802.3701171875
2584,2549.26684570312
2588,2295.62133789062
2589,1039.88720703125
2592,2034.94555664062
2596,1605.32470703125
2598,1734.91381835938
2602,1350.04736328125
2603,2049.18286132812
2607,2748.69921875
2609,1752.86437988281
2611,5212.8369140625
2627,2008.71618652344
2628,1787.30102539062
2630,3013.755859375
2633,2716.79296875
2636,6677.14404296875
2640,1351.029296875
2641,1316.30834960938
2657,5665.84912109375
2659,1046.95837402344
2662,1269.53625488281
2663,1947.38305664062
2667,2560.00512695312
2670,1055.91772460938
2682,2381.75073242188
2694,3170.69995117188
2699,6748.45361328125
2700,3645.134765625
2703,7327.09423828125
2708,2440.36254882812
2714,1120.29138183594
2725,1121.18176269531
2726,1659.20043945312
2727,1362.02026367188
2732,2443.94555664062
2733,5421.15234375
2736,5621.80419921875
2745,2366.55395507812
2760,1431.46313476562
2764,1927.76599121094
2765,6400.65625
2766,691.307678222656
2775,3414.1015625
2783,1777.98852539062
2784,1056.57238769531
2786,2760.373046875
2801,1374.67248535156
2803,2428.15087890625
2813,5718.2236328125
2815,6699.52294921875
2816,1814.94946289062
2818,3817.333984375
2819,2001.75048828125
2822,1193.662109375
2825,2110.9423828125
2826,2103.08544921875
2830,1903.03588867188
2834,1324.78051757812
2835,4934.10791015625
2856,2764.38818359375
2873,6574.2666015625
2886,5246.03466796875
2892,3209.13354492188
2896,1182.06665039062
2897,1220.31323242188
2899,1970.51428222656
2901,1137.58129882812
2909,6358.93115234375
2914,3775.06640625
2915,1368.23828125
2916,3328.37768554688
2919,1024.77819824219
2926,3685.35522460938
2927,2028.0732421875
2933,2154.73461914062
2934,3842.6328125
2941,1863.12475585938
2942,1979.3134765625
2946,2275.97998046875
2949,2580.76635742188
2952,1911.53039550781
2957,11246.3388671875
2962,2236.57666015625
2963,1097.57165527344
2965,2322.36572265625
2966,6900.966796875
2971,3025.22485351562
2975,795.703308105469
2979,1133.35900878906
2985,8948.1220703125
2995,2475.56323242188
2996,1581.92749023438
3001,4801.365234375
3007,2712.84228515625
3008,1051.35400390625
3014,3602.50122070312
3017,11549.4765625
3021,1439.64404296875
3025,2265.7890625
3026,1218.63000488281
3034,2574.82421875
3035,2938.86987304688
3044,3099.37231445312
3046,3721.64770507812
3047,5913.13623046875
3057,4365.15576171875
3059,6729.20068359375
3063,4704.6904296875
3065,1733.47351074219
3067,2357.12451171875
3069,1547.08471679688
3076,3015.90893554688
3086,1376.42993164062
3088,3005.28857421875
3090,1810.50476074219
3096,2851.048828125
3100,1307.02575683594
3102,2075.36791992188
3103,2658.56787109375
3107,1303.43798828125
3118,1620.21704101562
3120,5197.28125
3123,2408.02709960938
3128,1348.04272460938
3132,2370.61450195312
3140,1970.98583984375
3152,2563.80029296875
3165,5411.4267578125
3183,1766.35009765625
3190,1048.07092285156
3197,2443.34375
3201,1509.11865234375
3203,2183.51342773438
3214,3741.54077148438
3219,2084.6767578125
3220,1265.12060546875
3221,3870.37158203125
3229,1834.48486328125
3234,1220.29870605469
3235,4265.7822265625
3240,1733.75463867188
3241,1698.51379394531
3249,2228.59301757812
3254,1096.71374511719
3264,4422.529296875
3266,2065.21752929688
3270,971.23046875
3282,2958.15625
3285,2082.98022460938
3289,1445.41333007812
3291,1655.8046875
3295,2510.92236328125
3299,856.130554199219
3302,1630.99645996094
3303,6106.0009765625
3308,3155.083984375
3309,3763.38525390625
3324,2032.345703125
3327,6896.96630859375
3330,4219.982421875
3335,1618.75659179688
3339,2203.04833984375
3340,2952.02075195312
3343,2261.55541992188
3350,3805.61987304688
3353,1615.23034667969
3356,9400.0771484375
3361,3876.36962890625
3368,1191.01379394531
3376,1757.23303222656
3381,1284.42626953125
3383,3312.41479492188
3397,3125.41772460938
3403,2096.40844726562
3405,1676.43835449219
3410,1267.89404296875
3412,3393.00122070312
3416,3259.70458984375
3417,2079.6572265625
3423,3000.44506835938
3427,6517.6728515625
3435,3759.22119140625
3439,1236.04760742188
3441,2328.50244140625
3450,1648.93920898438
3453,1129.36645507812
3454,1636.56665039062
3458,8919.900390625
3459,1853.021484375
3467,3983.849609375
3469,7313.32958984375
3477,1252.44262695312
3478,8263.9619140625
3482,1011.69458007812
3484,5177.90234375
3506,2768.42626953125
3515,7070.572265625
3522,4081.76611328125
3523,2449.04077148438
3526,1551.26708984375
3532,2376.66870117188
3534,1957.9052734375
3537,1187.04089355469
3539,1098.51208496094
3542,7417.43359375
3545,1389.83337402344
3552,1525.49340820312
3554,1419.24975585938
3573,2499.66674804688
3576,1222.50939941406
3577,3456.3388671875
3580,1577.01684570312
3583,1299.70007324219
3584,1594.83386230469
3609,1501.0732421875
3613,5538.39306640625
3623,2350.88818359375
3624,3931.01342773438
3638,7168.2763671875
3642,2491.30834960938
3643,2567.42578125
3647,2457.57666015625
3653,2292.72509765625
3654,3704.76708984375
3656,1630.23364257812
3658,942.090270996094
3659,4368.59619140625
3663,9705.6689453125
3664,4348.544921875
3666,1139.02709960938
3681,1800.74926757812
3689,3294.9462890625
3694,4287.2705078125
3695,1498.06909179688
3699,1602.86743164062
3701,2580.74975585938
3704,3379.07641601562
3721,1351.03649902344
3726,4827.0859375
3727,2490.7568359375
3729,3008.82763671875
3731,4131.63037109375
3738,2153.23217773438
3740,2753.14111328125
3744,2260.2578125
3757,1085.44873046875
3758,1168.86633300781
3778,1855.97241210938
3781,4220.12744140625
3790,5713.41650390625
3796,1768.0986328125
3798,7700.9052734375
3804,1563.65808105469
3813,1320.93200683594
3814,1276.67687988281
3815,2992.77978515625
3818,1913.19274902344
3823,3215.58032226562
3826,7468.82861328125
3831,2260.5654296875
3834,3707.14501953125
3835,2653.39990234375
3849,2799.39794921875
3850,2667.85791015625
3855,2878.15795898438
3864,2911.34204101562
3867,2484.1953125
3871,1296.98901367188
3879,2394.04272460938
3880,2943.16845703125
3882,4498.1669921875
3884,8103.72607421875
3893,2678.0908203125
3895,1722.61450195312
3901,4160.00830078125
3903,989.734985351562
3913,1567.30065917969
3921,2111.81713867188
3929,3136.0556640625
3947,1065.09838867188
3962,1774.34216308594
3963,1135.59008789062
3966,2019.39282226562
3975,2327.44360351562
3976,7111.578125
3977,3288.91088867188
3978,1417.26550292969
3979,1040.93078613281
3983,1927.23352050781
3985,987.743835449219
3989,7329.25390625
3992,2506.84985351562
3995,2685.89477539062
4008,2332.62133789062
4013,2035.77429199219
4029,2227.15502929688
4035,3222.0556640625
4040,2162.17211914062
4048,938.35302734375
4060,2426.63256835938
4066,1349.21130371094
4075,1196.95361328125
4079,3367.67749023438
4083,1332.76867675781
4091,2198.84838867188
4092,9122.0732421875
4093,2424.63134765625
4098,3484.98046875
4108,1388.11450195312
4109,930.911926269531
4110,3738.29565429688
4116,2735.4599609375
4129,1974.73388671875
4130,4440.7470703125
4140,2555.53662109375
4146,1858.11938476562
4150,3820.89428710938
4151,8303.033203125
4153,1649.36352539062
4169,5793.09814453125
4170,2377.662109375
4179,1782.33740234375
4183,5980.5810546875
4188,3066.66943359375
4190,1718.12670898438
4193,1776.15148925781
4201,8122.5625
4205,1445.70861816406
4210,2569.1982421875
4226,2019.32092285156
4229,1894.03833007812
4241,2760.95556640625
4242,1266.28356933594
4257,4394.26318359375
4258,691.015380859375
4260,3918.46533203125
4263,5231.39013671875
4267,932.343933105469
4273,2736.34106445312
4274,2349.3935546875
4277,1495.4677734375
4281,1912.08813476562
4283,5759.47119140625
4293,3166.64379882812
4294,1650.91174316406
4305,3660.279296875
4307,3648.82080078125
4318,1935.15393066406
4325,2180.22216796875
4327,5204.13134765625
4332,2270.875
4335,3951.91235351562
4336,3831.84545898438
4337,856.649780273438
4339,4781.77294921875
4343,1499.84155273438
4346,1027.75915527344
4348,1554.92626953125
4350,3496.6982421875
4358,2663.58935546875
4359,2465.26196289062
4363,2224.9619140625
4366,4871.4189453125
4374,1175.38903808594
4375,2610.47607421875
4377,1310.24792480469
4393,4300.18701171875
4395,3291.99780273438
4400,1141.947265625
4402,7573.5703125
4404,11257.171875
4415,2161.2822265625
4418,2746.400390625
4422,1440.56823730469
4430,1483.42700195312
4432,2733.6650390625
4433,1232.02722167969
4435,6496.55859375
4438,2914.49267578125
4444,2074.53979492188
4447,3790.97607421875
4451,5756.61328125
4452,2025.05065917969
4457,1504.45788574219
4459,6652.5126953125
4469,1734.51831054688
4471,8493.8681640625
4486,1147.14672851562
4488,2480.92724609375
4510,1815.60192871094
4515,1248.40234375
4527,7496.408203125
4530,1089.25708007812
4534,1090.8076171875
4535,4002.89868164062
4536,1566.29028320312
4548,3242.17114257812
4549,1975.98779296875
4551,8500.6435546875
4556,2850.36987304688
4559,855.974304199219
4564,1577.23400878906
4570,4315.41650390625
4575,6970.00537109375
4584,3829.34936523438
4585,3202.89599609375
4591,2179.2587890625
4592,2776.23193359375
4593,2670.0888671875
4594,1248.45581054688
4598,1211.98706054688
4607,3143.0986328125
4608,1309.19287109375
4620,2316.50805664062
4621,3478.86962890625
4625,3328.619140625
4635,4824.86767578125
4638,4938.27880859375
4652,3023.70043945312
4657,2212.06860351562
4658,2608.66357421875
4666,6320.63037109375
4672,1697.9130859375
4676,2863.37744140625
4680,1194.72094726562
4681,6375.4521484375
4683,4043.8193359375
4684,1435.318359375
4689,3152.06201171875
4690,2606.33984375
4692,2446.27661132812
4697,1865.00964355469
4700,1886.66271972656
4705,15965.5888671875
4721,2150.02465820312
4726,2398.51879882812
4729,1263.66149902344
4731,4932.67724609375
4736,2166.99658203125
4739,1817.28698730469
4740,2109.31762695312
4753,1536.33227539062
4754,2819.75830078125
4755,4187.6376953125
4756,1072.25964355469
4759,1899.21545410156
4764,1411.77868652344
4771,3290.77197265625
4772,2297.59692382812
4776,882.895812988281
4780,2912.02221679688
4784,1926.02978515625
4786,1792.89526367188
4787,3815.76928710938
4789,1116.16003417969
4794,2045.98388671875
4800,1913.86767578125
4807,3698.72265625
4813,10728.431640625
4818,2391.32934570312
4823,13309.873046875
4824,2613.0986328125
4829,2955.73681640625
4830,1217.52575683594
4835,2338.75439453125
4844,1880.01245117188
4845,2190.8515625
4846,2388.52001953125
4847,953.657470703125
4854,3039.59497070312
4857,3339.59057617188
4861,1059.01879882812
4863,1241.26928710938
4866,2886.01196289062
4869,4044.962890625
4871,2108.80932617188
4872,2493.47680664062
4875,2789.85009765625
4877,8372.9306640625
4878,1171.71228027344
4885,1994.23901367188
4886,1529.75622558594
4888,5201.10791015625
4890,1374.80859375
4896,1336.65100097656
4899,2299.80200195312
4913,783.288879394531
4916,2162.76318359375
4920,4963.58740234375
4925,2859.31372070312
4934,2453.16674804688
4941,2711.11669921875
4946,2098.65283203125
4954,3026.04907226562
4956,1327.89575195312
4958,5720.2783203125
4965,1244.70544433594
4966,1427.07580566406
4970,3241.22387695312
4977,2487.52099609375
4980,2587.37353515625
4984,2416.03344726562
4995,1037.4443359375
4997,3124.9306640625
4999,2535.1015625
5005,4048.99072265625
5011,1667.23974609375
5015,2999.5908203125
5016,2833.25390625
5019,2874.33862304688
5024,2528.67016601562
5030,2032.22729492188
5031,1816.94812011719
5034,2541.0029296875
5047,10734.654296875
5048,2102.44506835938
5052,1490.25402832031
5061,2499.25244140625
5062,17059.197265625
5067,3968.8408203125
5068,4013.73999023438
5077,1670.94555664062
5079,2263.74487304688
5090,4305.3408203125
5094,2192.59521484375
5103,2297.42529296875
5104,932.714538574219
5106,2091.1318359375
5107,2005.59643554688
5110,1511.58056640625
5114,2032.52673339844
5116,4605.9326171875
5121,6963.35205078125
5122,2849.45922851562
5124,1277.66418457031
5132,3931.36645507812
5133,1861.46179199219
5138,1888.6494140625
5143,2594.76171875
5153,1963.67590332031
5154,2793.90014648438
5155,943.981506347656
5160,2077.4384765625
5169,3393.24072265625
5172,3858.08813476562
5173,3117.94360351562
5179,1134.32531738281
5182,3334.28198242188
5187,1350.59033203125
5192,3608.6123046875
5211,1504.20068359375
5213,3729.79541015625
5219,1018.91192626953
5225,2371.58471679688
5226,1443.06213378906
5227,5108.7685546875
5228,2062.61499023438
5239,4566.2294921875
5241,1545.35437011719
5244,3276.6494140625
5248,4366.150390625
5260,1333.705078125
5266,1313.32836914062
5273,2058.87744140625
5280,9113.623046875
5298,4813.64013671875
5300,1017.17303466797
5306,3327.19458007812
5307,1680.52709960938
5311,4084.697265625
5316,1419.77136230469
5323,1001.37707519531
5332,1935.810546875
5336,2079.3203125
5338,1162.50891113281
5342,4345.2744140625
5347,1491.45568847656
5355,5006.734375
5357,2012.95593261719
5362,1488.66979980469
5363,1342.40771484375
5364,1014.26226806641
5366,2503.76831054688
5374,5629.50634765625
5375,869.056518554688
5379,3598.4970703125
5380,3769.94995117188
5383,1059.59753417969
5385,1675.94409179688
5390,1856.55187988281
5393,6013.3251953125
5398,2447.04052734375
5411,3243.51489257812
5414,1167.80480957031
5429,1382.90734863281
5432,8154.3369140625
5436,1460.98034667969
5437,5140.701171875
5439,1335.28405761719
5440,4486.943359375
5449,1596.3046875
5458,1408.65661621094
5460,1236.86181640625
5462,1489.560546875
5463,2706.65209960938
5465,2815.87524414062
5467,3596.88940429688
5475,2883.7373046875
5483,1966.44152832031
5485,1460.0791015625
5489,2066.03735351562
5493,2637.62573242188
5497,772.318115234375
5501,1504.57702636719
5506,1242.89331054688
5507,1559.43493652344
5510,3555.3857421875
5524,7271.58251953125
5531,1410.44470214844
5542,4465.24169921875
5543,2732.4296875
5544,3618.302734375
5552,2121.349609375
5560,2628.59350585938
5563,3704.48095703125
5573,2930.7109375
5579,1241.8837890625
5584,3255.7392578125
5585,13847.037109375
5594,1639.07336425781
5595,2085.60278320312
5597,1881.78527832031
5598,1577.98522949219
5604,1966.65759277344
5606,1521.83178710938
5610,1116.57763671875
5615,4979.55419921875
5631,1619.88598632812
5637,1425.78784179688
5646,1504.23107910156
5656,3123.84301757812
5658,8564.1416015625
5666,2025.69836425781
5668,2950.37670898438
5673,1427.52685546875
5680,1403.38586425781
5691,2666.87231445312
5692,10120.2998046875
5693,1694.18310546875
5697,3343.37329101562
5698,1680.28747558594
5700,2094.01635742188
5704,2164.3974609375
5705,2269.09057617188
5707,2114.60473632812
5710,989.294311523438
5716,1053.34045410156
5720,1838.45971679688
5722,3284.13671875
5727,2103.0166015625
5733,1404.33117675781
5737,2483.66137695312
5742,3882.72729492188
5747,1043.30200195312
5760,2871.39721679688
5774,1796.88854980469
5788,4656.64501953125
5796,1842.82360839844
5797,1686.34912109375
5800,2931.61987304688
5812,2039.67517089844
5814,1612.73779296875
5818,1761.38830566406
5819,4510.158203125
5823,4990.134765625
5826,3236.79370117188
5830,2236.73999023438
5831,1664.39831542969
5846,2444.55200195312
5864,2185.93041992188
5869,766.17529296875
5870,4136.23388671875
5879,1695.92810058594
5883,7217.587890625
5886,1432.10266113281
5889,5402.169921875
5904,2297.21948242188
5905,1349.92456054688
5910,2332.21704101562
5911,3089.50927734375
5914,1581.90502929688
5915,1971.8037109375
5920,1406.455078125
5925,2254.3330078125
5926,2404.66430664062
5934,4796.9619140625
5939,3695.36645507812
5941,1915.03698730469
5943,1129.79113769531
5949,3437.29956054688
5961,2009.73937988281
5965,6374.31689453125
5966,3085.49731445312
5969,739.864501953125
5970,2644.60034179688
5978,2771.37060546875
5979,3134.17504882812
5983,1679.81005859375
5985,6275.3974609375
5989,1260.10974121094
5997,1858.99523925781
6004,2106.21533203125
6010,4397.330078125
6013,1574.71557617188
6019,1931.23193359375
6020,1591.00427246094
6032,1207.83569335938
6036,5080.158203125
6037,5671.86962890625
6039,2611.91015625
6050,2016.74829101562
6051,1870.82312011719
6053,4491.884765625
6057,1903.61987304688
6059,1702.49890136719
6067,3469.57006835938
6068,1499.25122070312
6075,2023.87976074219
6078,797.339965820312
6079,4129.724609375
6080,3668.94653320312
6082,5330.11767578125
6084,1448.43859863281
6091,4324.0869140625
6092,1463.84289550781
6093,5267.21630859375
6096,1975.12744140625
6102,1683.16784667969
6105,2039.93200683594
6116,1965.43835449219
6122,945.35205078125
6126,1035.57080078125
6131,4119.05322265625
6140,5232.2939453125
6141,1438.35815429688
6146,1091.44287109375
6147,2487.28002929688
6157,3270.71313476562
6162,3658.97485351562
6163,2445.0888671875
6165,2509.43115234375
6170,9730.4541015625
6208,2086.0244140625
6216,4424.28662109375
